,26,29,31,33,35,43,ano
1,0.8540362462777265,0.8375568328141141,0.8547746426582499,0.8285910492731909,0.8762616200752289,0.869049594417884,1995
2,0.8633169728325274,0.8215624414048253,0.8650139722601777,0.8225202064417183,0.8789042125372128,0.8808022803450354,1995
3,0.8542040964151711,0.8164640609924012,0.8697178571791303,0.8416443113309564,0.9044300778555826,0.866086405088053,1995
4,0.8677248001773542,0.8095418480667793,0.8842716120521892,0.8359244072486551,0.9080133199759777,0.8676229895499789,1995
5,0.8403304640789068,0.7976966219895514,0.9002959549364081,0.8131504166672572,0.9032703087727215,0.8860571499613987,1995
6,0.8340596514722625,0.8185566799925269,0.8684112993726347,0.8139498749698527,0.8780819749811875,0.8706860522320238,1995
7,0.8652907242842791,0.8193873073559234,0.872163283895386,0.8299130389774753,0.8831143575698324,0.8778206496317958,1995
8,0.8583492548627821,0.8269765209437173,0.8451189735920565,0.8279301553111649,0.8819045273245865,0.862538681018741,1995
9,0.8592108459921168,0.8198970587786729,0.8492627812048664,0.8343813471146269,0.8775272557789479,0.875179880417975,1995
10,0.860743790820441,0.8105160903938434,0.8680155635012832,0.8543726704629293,0.8917931429499387,0.8743503450666211,1995
11,0.8598652929703217,0.8055481521183615,0.8919211115660634,0.8599565147849442,0.8957808372308163,0.8445804994388468,1995
12,0.8887831080803309,0.8198033725460195,0.8506892601110225,0.8608957557988177,0.8900244618819948,0.8628527909262119,1995
